dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.011966,40,42,2542,21006,6769.179165,31,29,1657362.5,13709510.0,7,14,0.298564,0.277854,17.714761,16.624879,255,3669694243,1520403412,255,0.000697,0.000564,0.000133,64,500,0,0,8,0,1,1,1,1,0,0,0,2,8,0,Normal,0
0.316445,22,24,1920,4312,142.20481,31,29,46339.80859,104485.7734,6,6,15.050571,13.731348,1006.173346,965.656599,255,2031096006,2031403949,255,0.000755,0.000613,0.000142,87,180,0,0,4,0,1,1,1,1,0,0,0,2,8,0,Normal,0
0.018972,40,42,2542,21006,4269.449691,31,29,1045329.938,8646848.0,7,14,0.478205,0.448634,31.411774,30.08925,255,1667337141,3813042391,255,0.000704,0.000576,0.000128,64,500,0,0,13,0,2,1,1,1,0,0,0,2,14,0,Normal,0
0.005701,22,24,2054,2478,7893.352222,31,29,2751798.0,3332748.75,6,6,0.255,0.221043,15.514843,13.369121,255,1240375042,1240689455,255,0.000767,0.000606,0.000161,93,103,0,0,14,0,4,1,1,1,0,0,0,4,5,0,Normal,0
1.126982,14,18,1684,10168,27.507095,31,29,11102.21875,68175.0,3,5,86.663923,66.264,8823.967422,7728.33915,255,38190003,39183935,255,0.000626,0.000489,0.000137,120,565,0,0,7,0,4,1,1,1,0,0,0,1,11,0,Normal,0
0.014662,38,40,2438,20194,5251.670861,31,29,1295321.25,10743418.0,7,13,0.387,0.360436,26.873324,25.016261,255,1128904905,1129214199,255,0.000759,0.000594,0.000165,64,505,0,0,17,0,5,1,1,1,0,0,0,5,11,0,Normal,0
0.174282,6,2,294,112,40.164791,254,60,11246.1416,2570.546631,0,0,34.8564,0.002,2262.192241,0.0,255,1,0,255,0.091027,0.091027,0.0,49,56,0,0,2,0,1,1,1,1,0,0,0,1,2,0,Normal,0
0.611157,22,24,2054,2478,73.630835,31,29,25669.3457,31088.57422,6,6,29.045906,26.547305,1664.310184,1585.9489,255,1100114705,1100405384,255,0.00069,0.000558,0.000132,93,103,0,0,7,0,4,1,1,1,0,0,0,4,11,0,Normal,0
0.001059,2,2,146,178,2832.861107,31,29,551463.625,672332.375,0,0,0.01,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,7,0,1,2,1,1,0,0,0,2,7,0,Normal,0
0.004001,8,10,1056,822,4248.937803,31,29,1847538.125,1479630.125,2,2,0.521143,0.384889,32.722944,0.697175,255,3756925338,1608411076,255,0.000686,0.00053,0.000156,132,82,0,0,11,0,4,1,1,2,0,0,0,4,9,0,Normal,0
0.046398,6,8,320,1854,280.184497,31,29,46036.46875,279839.6563,1,2,9.215,6.550571,641.860631,15.710957,255,1540386314,3705615760,255,0.000674,0.000541,0.000133,53,232,0,0,12,0,1,1,1,1,0,0,0,5,15,0,Normal,0
0.001064,2,2,146,178,2819.548997,31,29,548872.1875,669172.9375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,2,2,1,1,0,0,0,2,6,0,Normal,0
0.010857,38,40,2438,20194,7092.198571,31,29,1749286.125,14508612.0,7,13,0.284703,0.263487,16.423124,16.255625,255,3394292463,1249210088,255,0.000725,0.00057,0.000155,64,505,0,0,17,0,2,1,1,1,0,0,0,5,8,0,Normal,0
0.765158,22,26,2054,2582,61.425222,31,29,20502.95508,25960.65039,6,6,36.419665,30.582599,2340.508544,2152.643967,255,3125500124,980417813,255,0.000714,0.000583,0.000131,93,99,0,0,3,0,6,1,1,1,0,0,0,3,19,0,Normal,0
0.229831,32,24,3728,5474,239.306278,31,29,125727.1641,182603.75,7,7,7.413903,9.961521,505.217983,15.746288,255,3666285559,1521210770,255,0.00075,0.000577,0.000173,117,228,0,0,18,0,1,1,1,1,0,0,0,2,9,0,Normal,0
0.884802,52,42,37264,3380,105.108263,31,29,330451.3438,29837.18359,18,8,17.342313,21.567219,1571.381791,51.173949,255,3156925695,1022228302,255,0.00069,0.000539,0.000151,717,80,0,0,10,0,4,1,1,1,0,0,0,1,9,0,Normal,0
1.029045,12,18,1580,10168,28.18147,31,29,11264.81348,74663.40625,3,5,93.516727,60.500941,9533.024102,7677.297526,255,760378329,2906847214,255,0.000655,0.000525,0.00013,132,565,0,0,12,0,2,1,1,1,0,0,0,5,13,0,Normal,0
0.29426,8,12,424,8824,64.56875,31,29,10086.31836,219914.3594,1,4,41.990287,26.704091,2521.203034,2003.895656,255,818193478,3105263971,255,0.000698,0.000512,0.000186,53,735,0,0,12,0,3,1,1,2,0,0,0,3,5,0,Normal,0
0.02405,52,54,2934,3742,4365.904513,31,29,957338.9375,1221788.0,11,15,0.465451,0.443396,34.396625,0.858059,255,2091099578,4237517148,255,0.000662,0.000546,0.000116,56,69,0,0,10,0,6,1,1,4,0,0,0,5,14,0,Normal,0
0.001071,2,2,146,178,2801.120432,31,29,545284.75,664799.25,0,0,0.012,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,8,0,3,1,1,1,0,0,0,1,11,0,Normal,0
1.012199,12,18,1580,10168,28.650491,31,29,11452.29297,75906.01563,3,5,91.984089,59.510115,9533.745461,7691.625476,255,1100901755,3247272084,255,0.000664,0.000521,0.000143,132,565,0,0,11,0,2,1,1,1,0,0,0,1,13,0,Normal,0
0.014888,44,46,2750,27602,5977.968937,31,29,1444384.75,14509404.0,7,16,0.338791,0.318067,19.612088,18.878661,255,1460116145,1467626565,255,0.000746,0.000571,0.000175,63,600,0,0,5,0,6,1,1,1,0,0,0,2,19,0,Normal,0
0.010882,40,42,2542,21006,7443.484353,31,29,1822459.0,15075169.0,7,14,0.27059,0.25715,15.121498,14.303179,255,1307335094,1307646685,255,0.000733,0.000585,0.000148,64,500,0,0,10,0,3,1,1,2,0,0,0,5,7,0,Normal,0
0.5845,230,438,13246,548216,1141.14625,31,29,180516.6719,7486261.5,21,197,2.550978,1.336465,668.770091,483.54026,255,1600382631,1604484222,255,0.000583,0.000462,0.000121,58,1252,0,0,13,0,1,1,1,1,0,0,0,1,15,0,Normal,0
0.004883,4,4,568,320,1433.544904,31,29,697931.5625,393200.875,0,0,1.253667,1.121333,1.762348,1.576615,0,0,0,0,0.0,0.0,0.0,142,80,0,0,8,0,6,1,1,3,0,0,0,4,21,0,Normal,0
0.001103,2,2,146,178,2719.854899,31,29,529465.0625,645512.25,0,0,0.012,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,10,0,3,1,1,1,0,0,0,2,11,0,Normal,0
0.001082,2,2,130,162,2772.643321,31,29,480591.5,598890.9375,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,10,0,2,1,1,1,0,0,0,5,6,0,Normal,0
8e-06,2,0,264,0,125000.0003,60,0,132000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,8,0,6,6,3,6,0,0,0,6,8,0,Normal,0
0.000975,2,2,130,162,3076.92316,31,29,533333.375,664615.375,0,0,0.002,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,10,0,2,1,1,2,0,0,0,4,10,0,Normal,0
1.005594,12,18,1580,10168,28.838676,31,29,11527.51465,76404.59375,3,5,91.383364,59.119944,9530.487985,7674.738373,255,2125673672,4276351980,255,0.00071,0.000548,0.000162,132,565,0,0,7,0,6,1,1,1,0,0,0,3,21,0,Normal,0
0.364831,62,58,5928,8010,326.178422,31,29,127905.7969,172616.9063,14,17,5.980836,6.388439,387.307167,405.364306,255,1487336565,1487631930,255,0.000684,0.00055,0.000134,96,138,0,0,11,0,4,1,1,2,0,0,0,4,9,0,Normal,0
0.000959,2,2,146,178,3128.258517,31,29,608967.6875,742440.0,0,0,0.001,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,14,0,1,1,1,1,0,0,0,2,12,0,Normal,0
0.011999,38,40,2438,20194,6417.201506,31,29,1582798.625,13127761.0,7,13,0.314811,0.29241,18.717071,17.472709,255,3878486060,3878788709,255,0.000755,0.000583,0.000172,64,505,0,0,10,0,1,1,1,1,0,0,0,3,4,0,Normal,0
0.001074,2,2,146,178,2793.296014,31,29,543761.625,662942.25,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,7,0,3,2,1,1,0,0,0,3,13,0,Normal,0
8e-06,2,0,264,0,125000.0003,60,0,132000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,8,0,6,6,3,6,0,0,0,6,8,0,Normal,0
0.017812,48,50,2974,33882,5445.766719,31,29,1308331.375,14913541.0,7,18,0.372064,0.353347,21.275315,20.896664,255,1580901396,1588408842,255,0.000624,0.000491,0.000133,62,678,0,0,10,0,2,1,1,1,0,0,0,4,11,0,Normal,0
1.00464,12,18,1580,10168,28.866062,31,29,11538.46191,76477.14844,3,5,91.298997,59.068471,9524.228212,7674.604514,255,218189352,2368850551,255,0.000595,0.00047,0.000125,132,565,0,0,25,0,4,1,1,1,0,0,0,4,11,0,Normal,0
0.040531,44,46,2750,27602,2195.850184,31,29,530556.875,5329649.0,7,16,0.934395,0.909864,60.983265,59.610137,255,3929959057,3938478831,255,0.000632,0.000494,0.000138,63,600,0,0,12,0,2,1,1,1,0,0,0,3,8,0,Normal,0
1.168351,42,46,3210,27552,74.46392,31,29,21459.30273,184560.9688,9,14,28.486952,25.937956,2666.761908,2548.339225,255,887335017,3033017342,255,0.001345,0.001133,0.000212,76,599,0,0,3,0,2,1,1,1,0,0,0,1,13,0,Normal,0
0.001117,2,2,146,178,2685.765426,31,29,522829.0,637421.6875,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,11,0,2,1,1,1,0,0,0,1,11,0,Normal,0
0.016976,46,48,2854,31458,5478.322098,31,29,1315739.75,14516022.0,7,17,0.369711,0.346553,21.033296,19.940993,255,2393194113,2393549111,255,0.000844,0.000678,0.000166,62,655,0,0,11,0,2,1,1,1,0,0,0,2,8,0,Normal,0
8e-06,2,0,264,0,125000.0003,60,0,132000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,8,0,6,6,3,6,0,0,0,6,8,0,Normal,0
0.007564,32,24,3728,5474,7271.285175,31,29,3820201.0,5548387.0,7,7,0.244,0.297826,14.418151,0.482491,255,2787766532,638493427,255,0.000715,0.000578,0.000137,117,228,0,0,3,0,4,1,1,1,0,0,0,1,11,0,Normal,0
0.011903,38,40,2438,20194,6468.957371,31,29,1595564.125,13233639.0,7,13,0.312973,0.290641,17.935229,17.391272,255,3726284491,3726611821,255,0.000696,0.000558,0.000138,64,505,0,0,10,0,2,1,1,2,0,0,0,4,10,0,Normal,0
0.039854,52,42,37264,3380,2333.517265,31,29,7336377.5,662417.8125,18,8,0.774098,0.960171,46.82504,2.314999,255,1960379589,1961361104,255,0.000611,0.000481,0.00013,717,80,0,0,14,0,2,1,1,1,0,0,0,2,8,0,Normal,0
0.014915,44,46,2750,27602,5967.147281,31,29,1441770.0,14483138.0,7,16,0.339465,0.3198,19.314687,19.308178,255,3452724683,1314225193,255,0.000645,0.000521,0.000124,63,600,0,0,10,0,1,1,1,1,0,0,0,5,6,0,Normal,0
1.035607,12,18,1580,10168,28.002901,31,29,11193.43555,74190.30469,3,5,94.114545,60.889469,9541.138253,7684.848354,255,3154294671,1073369744,255,0.000607,0.000481,0.000126,132,565,0,0,17,0,7,1,1,1,0,0,0,1,17,0,Normal,0
0.0,3,3,84,138,0.097147,0,0,8.70435,14.300004,0,0,25734.168,25734.172,2100.499,2100.49225,0,0,0,0,0.0,0.0,0.0,28,46,0,0,2,0,2,2,2,2,0,0,0,2,2,0,Normal,0
1e-05,2,0,264,0,100000.0025,60,0,105600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,8,0,6,6,3,6,0,0,0,6,8,0,Normal,0
0.000998,2,2,130,162,3006.011927,31,29,521042.0625,649298.5625,0,0,0.002,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,8,0,3,1,1,1,0,0,0,4,5,0,Normal,0
0.010773,62,58,5928,8010,11046.13354,31,29,4331569.5,5845725.5,14,17,0.176607,0.178839,11.381681,11.523809,255,4150480214,4150815985,255,0.000786,0.000621,0.000165,96,138,0,0,9,0,2,1,1,1,0,0,0,1,6,0,Normal,0
0.017898,44,46,2750,27602,4972.622424,31,29,1201475.0,12069281.0,7,16,0.408744,0.3864,0.0,24.104167,255,1667340645,1679080514,255,0.000643,0.000506,0.000137,63,600,0,0,13,0,1,1,1,1,0,0,0,2,4,0,Normal,0
0.010899,38,40,2438,20194,7064.868421,31,29,1742545.25,14452702.0,7,13,0.285865,0.262667,16.055967,15.013621,255,2328997608,2329320882,255,0.000837,0.000645,0.000192,64,505,0,0,10,0,6,1,1,1,0,0,0,3,14,0,Normal,0
0.02063,40,42,2542,21006,3926.320862,31,29,961318.4375,7951914.5,7,14,0.520641,0.486463,32.93855,31.038275,255,3929955966,1780720063,255,0.000834,0.000678,0.000156,64,500,0,0,12,0,1,1,1,1,0,0,0,3,9,0,Normal,0
0.005809,24,26,2048,2410,8435.186449,31,29,2703391.25,3192287.75,6,7,0.237391,0.20708,14.328574,0.0,255,4118486518,1969230652,255,0.000758,0.000595,0.000163,85,93,0,0,6,0,3,2,1,1,0,0,0,3,8,0,Normal,0
0.001016,2,2,146,178,2952.755752,31,29,574803.125,700787.375,0,0,0.007,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,7,0,2,1,1,1,0,0,0,1,6,0,Normal,0
0.001002,2,2,130,162,2994.012136,31,29,518962.0938,646706.625,0,0,0.01,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,12,0,2,1,1,1,0,0,0,3,8,0,Normal,0
1.128922,12,18,1580,10168,25.688223,31,29,10268.20313,68057.84375,3,5,102.597635,66.373706,9605.405545,7734.001833,255,3430484009,1281937804,255,0.000715,0.000564,0.000151,132,565,0,0,9,0,2,1,1,1,0,0,0,1,11,0,Normal,0
0.037821,60,62,3614,49590,3199.280943,31,29,751751.6875,10320404.0,7,24,0.635492,0.611508,41.361326,40.548782,255,52895257,67596884,255,0.00066,0.000512,0.000148,60,800,0,0,10,0,1,1,1,1,0,0,0,1,13,0,Normal,0
0.016745,48,50,2974,33882,5792.774234,31,29,1391699.125,15863841.0,7,18,0.349511,0.337563,19.314387,19.187949,255,1728908054,3886036305,255,0.000693,0.000534,0.000159,62,678,0,0,10,0,3,1,1,1,0,0,0,3,13,0,Normal,0
1.005987,12,18,1580,10168,28.827409,31,29,11523.01074,76374.74219,3,5,91.419,59.143058,9530.286692,7674.95388,255,4000684598,1852176849,255,0.000702,0.000551,0.000151,132,565,0,0,11,0,1,1,1,1,0,0,0,3,3,0,Normal,0
0.002113,4,4,528,304,3312.825329,31,29,1499290.125,863227.625,0,0,0.525,0.300333,0.734685,0.415544,0,0,0,0,0.0,0.0,0.0,132,76,0,0,15,0,6,1,1,4,0,0,0,5,19,0,Normal,0
0.001076,2,2,132,164,2788.103975,31,29,490706.3125,609665.375,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,11,0,1,1,1,1,0,0,0,4,6,0,Normal,0
7.348804,626,1278,34994,1641360,258.953702,31,29,38035.03125,1785407.25,55,583,11.75752,5.754371,5057.266529,3537.310401,255,2822740180,2826720163,255,0.0006,0.000469,0.000131,56,1284,0,0,25,0,6,2,1,2,0,0,0,4,21,0,Normal,0
0.001121,2,2,130,162,2676.181891,31,29,463871.5313,578055.3125,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,8,0,1,1,1,1,0,0,0,2,9,0,Normal,0
0.001045,2,2,130,162,2870.813285,31,29,497607.625,620095.6875,0,0,0.033,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,13,0,7,2,1,1,0,0,0,4,17,0,Normal,0
0.002884,6,8,320,1854,4507.628178,31,29,740638.0,4502080.5,1,2,0.512,0.340429,28.61421,0.548846,255,4236487456,4244527590,255,0.000618,0.000495,0.000123,53,232,0,0,10,0,6,1,1,4,0,0,0,5,14,0,Normal,0
0.005072,18,18,3880,2456,6900.630955,31,29,5780757.0,3659306.0,7,7,0.278294,0.265176,13.782468,0.353896,255,2422214526,276209547,255,0.000717,0.00056,0.000157,216,136,0,0,15,0,6,1,1,4,0,0,0,5,19,0,Normal,0
0.017075,40,42,2542,21006,4743.777361,31,29,1161464.125,9607496.0,7,14,0.426385,0.402829,28.581717,27.801176,255,2847766839,698472533,255,0.000693,0.000549,0.000144,64,500,0,0,9,0,1,1,1,1,0,0,0,2,6,0,Normal,0
0.088435,6,8,320,1854,147.000619,31,29,24153.33203,146819.6875,1,2,17.6222,12.552,1235.3055,30.42517,255,3985766986,2095383038,255,0.000738,0.000568,0.00017,53,232,0,0,12,0,1,1,1,1,0,0,0,3,8,0,Normal,0
0.380958,62,58,5928,8010,312.3704,31,29,122491.1953,165309.5625,14,17,6.245213,6.671158,380.900681,397.169674,255,3936917196,3937170261,255,0.000686,0.000552,0.000134,96,138,0,0,6,0,1,1,1,1,0,0,0,3,7,0,Normal,0
0.001066,2,2,146,178,2814.258996,31,29,547842.4375,667917.4375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,10,0,2,1,1,1,0,0,0,1,6,0,Normal,0
0.040851,84,86,4862,80646,4136.98556,31,29,940980.625,15609703.0,7,36,0.488313,0.474118,26.984219,26.327162,255,243619845,254149511,255,0.000721,0.000547,0.000174,58,938,0,0,11,0,6,1,1,1,0,0,0,2,14,0,Normal,0
7.930876,640,1278,35722,1641360,241.713532,31,29,35977.86719,1654370.625,55,583,12.410873,6.210145,5225.31651,3695.486457,255,2822741316,2823071032,255,0.000652,0.000518,0.000134,56,1284,0,0,25,0,6,2,1,2,0,0,0,4,21,0,Normal,0
1.227176,12,18,1580,10168,23.631493,31,29,9446.078125,62608.78906,3,5,111.524639,72.153585,9794.782238,7885.627751,255,3365503057,1221134011,255,0.000696,0.000561,0.000135,132,565,0,0,9,0,1,2,1,1,0,0,0,3,4,0,Normal,0
0.578068,22,24,2054,2478,77.845511,31,29,27138.67578,32868.10547,6,6,27.510095,25.108609,1721.089405,1651.211461,255,1847335405,1847645412,255,0.000707,0.000559,0.000148,93,103,0,0,10,0,3,2,1,1,0,0,0,2,9,0,Normal,0
1.010454,12,18,1580,10168,28.699969,31,29,11472.07031,76037.10156,3,5,91.827548,59.405531,9530.233261,7676.925576,255,3574294044,1429952779,255,0.000711,0.000554,0.000157,132,565,0,0,9,0,7,1,1,3,0,0,0,5,17,0,Normal,0
1.187601,42,46,3210,27552,73.256929,31,29,21111.46875,181569.4063,9,14,28.95722,26.377777,2560.137697,2444.841214,255,1160899133,1161249436,255,0.000718,0.000591,0.000127,76,599,0,0,8,0,1,1,1,1,0,0,0,2,5,0,Normal,0
0.000999,2,2,146,178,3003.002883,31,29,584584.5625,712712.6875,0,0,0.011,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,25,0,2,1,1,1,0,0,0,4,6,0,Normal,0
1.33725,14,18,1684,10168,23.181903,31,29,9356.515625,57455.22656,3,5,102.838305,78.630471,9966.459574,8727.280191,255,3485502579,1341067027,255,0.000664,0.000529,0.000135,120,565,0,0,7,0,2,1,1,1,0,0,0,3,6,0,Normal,0
0.018303,40,40,2542,20194,4316.232444,31,29,1083538.25,8606240.0,7,13,0.46041,0.454103,33.280316,0.919559,255,2568997916,423928163,255,0.000708,0.000583,0.000125,64,505,0,0,11,0,2,1,1,1,0,0,0,3,17,0,Normal,0
0.027356,52,42,37264,3380,3399.619751,31,29,10688112.0,965053.375,18,8,0.529294,0.654415,32.906468,1.312316,255,179856166,2330500288,255,0.000666,0.000518,0.000148,717,80,0,0,11,0,4,1,1,3,0,0,0,5,13,0,Normal,0
0.039869,84,86,4862,80646,4238.882417,31,29,964157.625,15994181.0,7,36,0.476434,0.462788,24.498054,24.173412,255,3814294612,3828432313,255,0.000682,0.000525,0.000157,58,938,0,0,9,0,7,1,1,3,0,0,0,5,17,0,Normal,0
1.092679,12,18,1580,10168,26.540273,31,29,10608.78809,70315.25,3,5,99.302003,64.241767,9550.766536,7696.89178,255,3486287853,3494537691,255,0.00074,0.000564,0.000176,132,565,0,0,10,0,1,1,1,1,0,0,0,4,8,0,Normal,0
0.429834,62,58,5928,8010,276.851058,31,29,108562.8359,146512.375,14,17,7.046459,7.528035,438.258364,0.0,255,1478188871,1478521431,255,0.000734,0.0006,0.000134,96,138,0,0,9,0,1,1,1,1,0,0,0,1,5,0,Normal,0
0.001055,2,2,146,178,2843.601894,31,29,553554.5,674881.5,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,2,2,1,1,0,0,0,4,3,0,Normal,0
0.016857,40,40,2542,20902,4686.480375,31,29,1176484.5,9671946.0,7,14,0.424128,0.417231,27.130966,27.970861,255,59854190,60168402,255,0.00071,0.000574,0.000136,64,523,0,0,11,0,4,1,1,3,0,0,0,5,13,0,Normal,0
0.754744,122,126,7820,15676,327.263287,31,29,82210.65625,164845.2969,30,32,6.234529,6.033456,439.913194,436.266451,255,3214296243,1069964356,255,0.000712,0.000557,0.000155,64,124,0,0,6,0,3,1,1,1,0,0,0,3,13,0,Normal,0
0.001075,2,2,146,178,2790.69758,31,29,543255.8125,662325.5625,0,0,0.011,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,7,0,2,2,1,1,0,0,0,2,6,0,Normal,0
0.001045,2,2,146,178,2870.813285,31,29,558851.625,681339.6875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,18,0,2,1,1,1,0,0,0,2,13,0,Normal,0
0.000954,2,2,146,178,3144.654127,31,29,612159.3125,746331.25,0,0,0.003,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,10,0,3,1,1,1,0,0,0,1,21,0,Normal,0
0.001006,2,2,146,178,2982.107425,31,29,580516.9375,707753.5,0,0,0.007,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,1,0,0,0,1,6,0,Normal,0
0.035513,60,62,3614,49590,3407.203121,31,29,800608.25,10991130.0,7,24,0.606776,0.572836,32.659516,31.977706,255,4232724707,4252454171,255,0.001513,0.000565,0.000948,60,800,0,0,13,0,2,1,1,1,0,0,0,5,6,0,Normal,0
0.023281,52,42,37262,3380,3994.673673,31,29,12558223.0,1133971.875,18,8,0.446824,0.554024,25.069342,1.005739,255,3994296902,1850028541,255,0.00072,0.000561,0.000159,717,80,0,0,8,0,7,1,1,1,0,0,0,2,17,0,Normal,0
0.006037,14,6,8928,320,3147.258519,31,29,10986914.0,353818.125,4,1,0.464385,0.709,26.852807,1.168354,255,2091102841,2101522870,255,0.000586,0.000463,0.000123,638,53,0,0,10,0,6,1,1,4,0,0,0,5,14,0,Normal,0
0.004845,18,18,4488,2456,7223.942399,31,29,6999381.0,3830753.5,7,7,0.266,0.252765,12.880987,0.322661,255,2423004994,2421901532,255,0.000665,0.000544,0.000121,249,136,0,0,10,0,4,1,1,3,0,0,0,4,14,0,Normal,0
0.000999,2,2,146,178,3003.002883,31,29,584584.5625,712712.6875,0,0,0.004,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,12,0,3,1,1,1,0,0,0,1,21,0,Normal,0
1.066033,12,18,1580,10168,27.203661,31,29,10873.95996,72072.8125,3,5,96.880364,62.675885,9539.440979,7681.741314,255,3905503065,1818792589,255,0.000672,0.000539,0.000133,132,565,0,0,15,0,6,2,1,4,0,0,0,5,19,0,Normal,0
0.224349,8,12,424,8824,84.689477,31,29,13229.3877,288443.4375,1,4,32.004429,20.346091,2092.804608,1663.750098,255,1540387242,1652602551,255,0.000702,0.000539,0.000163,53,735,0,0,11,0,5,1,1,3,0,0,0,3,14,0,Normal,0
0.001057,2,2,146,178,2838.221339,31,29,552507.0625,673604.5,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,10,0,3,1,1,2,0,0,0,3,13,0,Normal,0
0.005773,24,26,2048,2410,8487.788047,31,29,2720249.5,3212194.75,6,7,0.235913,0.20752,14.170955,0.0,255,1488906732,1489205552,255,0.000718,0.000573,0.000145,85,93,0,0,6,0,2,2,1,1,0,0,0,3,11,0,Normal,0
0.006841,18,18,4488,2456,5116.210953,31,29,4957170.0,2713053.5,7,7,0.381176,0.370529,21.217542,0.588279,255,2358807141,216489367,255,0.000673,0.000538,0.000135,249,136,0,0,18,0,1,1,1,1,0,0,0,2,11,0,Normal,0
1.073749,12,18,1580,10168,27.008176,31,29,10795.81934,71554.89844,3,5,97.578271,63.129353,9553.887019,7693.82797,255,1367338666,1368486755,255,0.000697,0.000543,0.000154,132,565,0,0,10,0,2,1,1,1,0,0,0,2,7,0,Normal,0
0.878022,122,126,7810,15096,281.314131,31,29,70576.82031,136461.2656,30,32,7.253322,7.020088,433.269956,430.096248,255,938195383,3089934509,255,0.000641,0.000507,0.000134,64,120,0,0,5,0,2,1,1,1,0,0,0,1,11,0,Normal,0
0.00485,8,12,424,8824,3917.525658,31,29,611958.75,13342680.0,1,4,0.647571,0.395545,40.263504,21.115752,255,4209700331,4212411124,255,0.000627,0.000496,0.000131,53,735,0,0,9,0,5,1,1,5,0,0,0,6,6,0,Normal,0
0.0169,40,42,2542,21006,4792.899626,31,29,1173491.125,9706983.0,7,14,0.425051,0.398683,28.879197,27.579853,255,2322473411,173210200,255,0.000678,0.000544,0.000134,64,500,0,0,8,0,4,1,1,1,0,0,0,2,10,0,Normal,0
0.011974,38,40,2438,20194,6430.599433,31,29,1586103.125,13155169.0,7,13,0.314811,0.290718,18.733956,17.972924,255,2028905597,2029236937,255,0.000752,0.000598,0.000154,64,505,0,0,9,0,3,1,1,1,0,0,0,5,13,0,Normal,0
0.001087,2,2,146,178,2759.889575,31,29,537258.5,655013.8125,0,0,0.01,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,7,0,2,2,1,1,0,0,0,3,9,0,Normal,0
1.523035,22,26,2054,2582,30.859434,31,29,10300.48535,13042.37891,6,6,72.508716,60.89576,7817.827711,7170.211723,255,3610479511,3610833329,255,0.000792,0.00063,0.000162,93,99,0,0,8,0,2,1,1,1,0,0,0,1,9,0,Normal,0
0.001652,4,4,528,304,4237.288119,31,29,1917675.5,1104116.25,0,0,0.426,0.2,0.597505,0.2786,0,0,0,0,0.0,0.0,0.0,132,76,0,0,13,0,5,1,1,3,0,0,0,5,14,0,Normal,0
0.00472,4,4,568,320,1483.050821,31,29,722033.875,406779.6563,0,0,1.229333,1.067333,1.72935,1.497416,0,0,0,0,0.0,0.0,0.0,142,80,0,0,6,0,2,1,1,1,0,0,0,1,8,0,Normal,0
